Date,Months,Year,Product,Brand,Size,Quantity Sold,Unit Price(in Rupees),Margin (%),Profit(in Rupees),Net Profit(in Rupees),Total Revenue(in Rupees),Tax (GST % ),Tax Amount(in Rupees),Net Tax,Stock Availability,Dealer Location
12-11-2023,November,2023,Flats,Paragon,10,35,2722,0.4,1089,38108,57162,0.12,327,11432,183,Haryana
13-11-2023,November,2023,Flats,Paragon,9,35,2379,0.4,952,33307,49961,0.12,285,9992,154,Pune
13-11-2023,November,2023,Sneakers,Woodland,9,18,6829,0.2,1366,24585,98338,0.12,819,14751,68,Delhi
13-11-2023,November,2023,Flats,Bata,8,17,3418,0.3,1025,17430,40669,0.12,410,6972,147,Haryana
13-11-2023,November,2023,Sandals,Reebok,8,11,3887,0.2,777,8552,34208,0.12,466,5131,54,Delhi
13-11-2023,November,2023,Boots,Bata,11,50,4001,0.3,1200,60021,140048,0.12,480,24008,85,Haryana
13-11-2023,November,2023,Flats,Reebok,8,25,2854,0.2,571,14270,57078,0.12,342,8562,162,Delhi
14-11-2023,November,2023,Sandals,Bata,8,39,2486,0.3,746,29089,67875,0.12,298,11636,168,Delhi
14-11-2023,November,2023,Sneakers,Bata,6,25,4791,0.3,1437,35932,83841,0.12,575,14373,75,Pune
14-11-2023,November,2023,Sandals,Bata,6,32,2860,0.3,858,27460,64072,0.12,343,10984,160,Mumbai
14-11-2023,November,2023,Sneakers,Paragon,8,32,2553,0.4,1021,32675,49012,0.12,306,9803,172,Pune
14-11-2023,November,2023,Sneakers,Liberty,6,32,1329,0.4,531,17006,25510,0.12,159,5102,179,Mumbai
14-11-2023,November,2023,Sneakers,Nike,7,19,11932,0.15,1790,34006,192703,0.12,1432,27205,119,Pune
14-11-2023,November,2023,Sneakers,Nike,9,23,10568,0.15,1585,36460,206606,0.12,1268,29168,56,Mumbai
14-11-2023,November,2023,Sandals,Bata,8,49,2841,0.3,852,41765,97452,0.12,341,16706,133,Pune
15-11-2023,November,2023,Sandals,Nike,9,47,4480,0.15,672,31581,178959,0.12,538,25265,174,Haryana
15-11-2023,November,2023,Sandals,Metro,9,12,3665,0.3,1100,13195,30788,0.12,440,5278,194,Pune
15-11-2023,November,2023,Flats,Nike,7,34,6962,0.15,1044,35505,201197,0.12,835,28404,162,Mumbai
15-11-2023,November,2023,Flats,Paragon,10,27,860,0.4,344,9287,13930,0.12,103,2786,100,Mumbai
15-11-2023,November,2023,Sneakers,Paragon,8,27,1486,0.4,594,16049,24073,0.12,178,4815,61,Delhi
15-11-2023,November,2023,Sandals,Nike,7,22,8021,0.15,1203,26468,149983,0.12,962,21174,156,Delhi
16-11-2023,November,2023,Sandals,Paragon,9,26,2976,0.4,1190,30951,46427,0.12,357,9285,50,Delhi
16-11-2023,November,2023,Sneakers,Adidas,6,26,7818,0.15,1173,30490,172775,0.12,938,24392,106,Delhi
16-11-2023,November,2023,Sandals,Adidas,10,41,2914,0.15,437,17921,101549,0.12,350,14336,167,Pune
16-11-2023,November,2023,Flats,Bata,9,33,4402,0.3,1321,43583,101695,0.12,528,17434,197,Delhi
16-11-2023,November,2023,Flats,Paragon,10,31,2079,0.4,832,25777,38666,0.12,249,7733,184,Mumbai
17-11-2023,November,2023,Flats,Paragon,10,47,1800,0.4,720,33842,50763,0.12,216,10152,112,Delhi
17-11-2023,November,2023,Boots,Nike,8,40,6266,0.15,940,37598,213053,0.12,752,30078,126,Pune
17-11-2023,November,2023,Sandals,Paragon,8,13,2880,0.4,1152,14977,22466,0.12,346,4493,115,Mumbai
17-11-2023,November,2023,Sneakers,Adidas,9,24,8756,0.15,1313,31521,178620,0.12,1051,25217,113,Delhi
17-11-2023,November,2023,Sandals,Adidas,7,44,6047,0.15,907,39908,226149,0.12,726,31927,152,Haryana
17-11-2023,November,2023,Sandals,Paragon,8,29,703,0.4,281,8153,12229,0.12,84,2446,173,Delhi
17-11-2023,November,2023,Flats,Nike,11,30,14113,0.15,2117,63511,359894,0.12,1694,50809,161,Delhi
17-11-2023,November,2023,Sandals,Bata,7,36,2893,0.3,868,31241,72896,0.12,347,12496,135,Delhi
18-11-2023,November,2023,Sneakers,Reebok,7,41,7275,0.2,1455,59652,238608,0.12,873,35791,151,Haryana
18-11-2023,November,2023,Flats,Adidas,8,37,8796,0.15,1319,48816,276622,0.12,1055,39052,112,Mumbai
18-11-2023,November,2023,Flats,Adidas,8,20,6784,0.15,1018,20352,115326,0.12,814,16281,146,Pune
18-11-2023,November,2023,Heels,Nike,7,15,3988,0.15,598,8972,50843,0.12,479,7178,52,Mumbai
18-11-2023,November,2023,Sneakers,Paragon,8,41,2741,0.4,1097,44960,67440,0.12,329,13488,88,Mumbai
18-11-2023,November,2023,Sneakers,Nike,9,21,3392,0.15,509,10685,60551,0.12,407,8548,143,Mumbai
18-11-2023,November,2023,Flats,Paragon,10,32,2165,0.4,866,27714,41571,0.12,260,8314,60,Delhi
18-11-2023,November,2023,Sneakers,Reebok,8,16,2234,0.2,447,7148,28591,0.12,268,4289,71,Pune
18-11-2023,November,2023,Sneakers,Paragon,6,22,2474,0.4,990,21770,32655,0.12,297,6531,175,Mumbai
18-11-2023,November,2023,Sneakers,Sketchers,9,28,4269,0.25,1067,29886,89659,0.12,512,14346,68,Pune
18-11-2023,November,2023,Heels,Paragon,8,18,662,0.4,265,4769,7154,0.12,79,1431,116,Pune
19-11-2023,November,2023,Flats,Metro,10,42,1384,0.3,415,17444,40704,0.12,166,6978,107,Pune
19-11-2023,November,2023,Flats,Reebok,6,35,7113,0.2,1423,49791,199162,0.12,854,29874,91,Pune
19-11-2023,November,2023,Flats,Liberty,8,32,2879,0.4,1152,36854,55282,0.12,346,11056,125,Mumbai
19-11-2023,November,2023,Flats,Paragon,8,36,2517,0.4,1007,36251,54376,0.12,302,10875,129,Delhi
19-11-2023,November,2023,Flats,Bata,7,25,2845,0.3,854,21339,49790,0.12,341,8536,89,Mumbai
19-11-2023,November,2023,Sneakers,Nike,6,47,13502,0.15,2025,95187,539393,0.12,1620,76149,77,Delhi
19-11-2023,November,2023,Sandals,Adidas,7,14,4260,0.15,639,8946,50692,0.12,511,7157,131,Mumbai
19-11-2023,November,2023,Flats,Puma,10,40,3894,0.2,779,31155,124619,0.12,467,18693,191,Delhi
19-11-2023,November,2023,Flats,Paragon,8,23,2739,0.4,1096,25199,37798,0.12,329,7560,58,Pune
19-11-2023,November,2023,Sandals,Adidas,8,22,4761,0.15,714,15710,89025,0.12,571,12568,58,Delhi
19-11-2023,November,2023,Heels,Sketchers,8,21,5156,0.25,1289,27071,81212,0.12,619,12994,151,Haryana
19-11-2023,November,2023,Flats,Paragon,8,38,832,0.4,333,12650,18976,0.12,100,3795,158,Mumbai
20-11-2023,November,2023,Flats,Paragon,10,21,519,0.4,207,4356,6534,0.12,62,1307,114,Delhi
20-11-2023,November,2023,Sandals,Nike,9,31,4778,0.15,717,22218,125901,0.12,573,17774,111,Delhi
20-11-2023,November,2023,Flats,Paragon,9,27,2768,0.4,1107,29897,44846,0.12,332,8969,96,Mumbai
20-11-2023,November,2023,Sandals,Nike,11,10,10578,0.15,1587,15868,89917,0.12,1269,12694,137,Mumbai
20-11-2023,November,2023,Flats,Paragon,8,31,507,0.4,203,6285,9427,0.12,61,1885,178,Haryana
20-11-2023,November,2023,Boots,Adidas,7,31,7443,0.15,1116,34609,196119,0.12,893,27687,179,Mumbai
21-11-2023,November,2023,Flats,Bata,9,47,3450,0.3,1035,48643,113500,0.12,414,19457,100,Pune
21-11-2023,November,2023,Sandals,Metro,10,12,2820,0.3,846,10151,23686,0.12,338,4061,190,Mumbai
21-11-2023,November,2023,Sandals,Paragon,11,39,611,0.4,245,9536,14304,0.12,73,2861,54,Mumbai
21-11-2023,November,2023,Sandals,Paragon,10,14,1686,0.4,675,9443,14165,0.12,202,2833,168,Haryana
21-11-2023,November,2023,Flats,Paragon,7,30,2587,0.4,1035,31044,46566,0.12,310,9313,165,Delhi
21-11-2023,November,2023,Sandals,Reebok,10,12,6900,0.2,1380,16561,66244,0.12,828,9937,198,Pune
21-11-2023,November,2023,Sandals,Bata,8,10,3123,0.3,937,9369,21861,0.12,375,3748,106,Delhi
21-11-2023,November,2023,Heels,Bata,7,35,1009,0.3,303,10594,24720,0.12,121,4238,69,Delhi
22-11-2023,November,2023,Flats,Paragon,8,11,1754,0.4,702,7719,11579,0.12,211,2316,128,Mumbai
22-11-2023,November,2023,Flats,Paragon,10,13,1742,0.4,697,9056,13584,0.12,209,2717,104,Pune
22-11-2023,November,2023,Flats,Paragon,9,28,2449,0.4,980,27431,41146,0.12,294,8229,149,Delhi
22-11-2023,November,2023,Flats,Paragon,8,21,1863,0.4,745,15646,23470,0.12,224,4694,53,Delhi
22-11-2023,November,2023,Flats,Bata,6,31,3587,0.3,1076,33363,77846,0.12,430,13345,55,Haryana
22-11-2023,November,2023,Sneakers,Adidas,10,26,3352,0.15,503,13074,74083,0.12,402,10459,115,Mumbai
23-11-2023,November,2023,Sneakers,Bata,7,20,2446,0.3,734,14674,34240,0.12,293,5870,123,Mumbai
23-11-2023,November,2023,Sandals,Paragon,10,45,2098,0.4,839,37756,56634,0.12,252,11327,89,Delhi
23-11-2023,November,2023,Heels,Nike,6,25,3792,0.15,569,14219,80576,0.12,455,11375,119,Mumbai
23-11-2023,November,2023,Sneakers,Nike,11,38,7050,0.15,1058,40187,227727,0.12,846,32150,186,Pune
23-11-2023,November,2023,Sandals,Woodland,7,40,6008,0.2,1202,48064,192256,0.12,721,28838,71,Delhi
23-11-2023,November,2023,Sandals,Nike,8,21,7655,0.15,1148,24112,136634,0.12,919,19290,189,Delhi
23-11-2023,November,2023,Sandals,Paragon,6,49,2511,0.4,1004,49215,73821,0.12,301,14764,72,Mumbai
24-11-2023,November,2023,Sneakers,Adidas,8,20,6177,0.15,926,18530,105004,0.12,741,14824,186,Mumbai
24-11-2023,November,2023,Boots,Liberty,11,50,1378,0.4,551,27569,41354,0.12,165,8271,149,Mumbai
24-11-2023,November,2023,Flats,Metro,8,16,4229,0.3,1269,20300,47366,0.12,507,8120,153,Mumbai
24-11-2023,November,2023,Boots,Adidas,7,49,7100,0.15,1065,52185,295711,0.12,852,41748,200,Mumbai
24-11-2023,November,2023,Flats,Paragon,6,24,2586,0.4,1035,24828,37242,0.12,310,7448,176,Mumbai
24-11-2023,November,2023,Flats,Metro,8,34,2289,0.3,687,23346,54475,0.12,275,9338,100,Mumbai
24-11-2023,November,2023,Sneakers,Nike,8,22,3045,0.15,457,10047,56935,0.12,365,8038,54,Mumbai
24-11-2023,November,2023,Flats,Bata,10,31,2662,0.3,799,24758,57768,0.12,319,9903,130,Delhi
25-11-2023,November,2023,Sneakers,Adidas,7,48,6164,0.15,925,44382,251496,0.12,740,35505,79,Mumbai
25-11-2023,November,2023,Flats,Adidas,9,41,6429,0.15,964,39536,224040,0.12,771,31629,137,Pune
25-11-2023,November,2023,Sneakers,Paragon,6,50,1293,0.4,517,25854,38780,0.12,155,7756,187,Mumbai
25-11-2023,November,2023,Heels,Bata,8,12,4435,0.3,1330,15965,37251,0.12,532,6386,126,Delhi
25-11-2023,November,2023,Flats,Adidas,10,26,8526,0.15,1279,33250,188415,0.12,1023,26600,121,Delhi
25-11-2023,November,2023,Sandals,Bata,6,43,2455,0.3,737,31671,73900,0.12,295,12669,128,Haryana
25-11-2023,November,2023,Flats,Reebok,8,11,2157,0.2,431,4745,18981,0.12,259,2847,133,Mumbai
25-11-2023,November,2023,Sneakers,Paragon,6,18,2829,0.4,1131,20365,30548,0.12,339,6110,75,Pune
25-11-2023,November,2023,Sandals,Nike,7,26,12216,0.15,1832,47642,269973,0.12,1466,38114,81,Mumbai
25-11-2023,November,2023,Sneakers,Paragon,7,47,2501,0.4,1000,47017,70526,0.12,300,14105,62,Delhi
25-11-2023,November,2023,Sandals,Reebok,11,45,6529,0.2,1306,58761,235045,0.12,783,35257,190,Delhi
26-11-2023,November,2023,Heels,Paragon,9,29,2766,0.4,1106,32083,48125,0.12,332,9625,126,Pune
26-11-2023,November,2023,Sneakers,Bata,11,12,2248,0.3,674,8091,18880,0.12,270,3237,73,Haryana
26-11-2023,November,2023,Flats,Bata,8,13,1548,0.3,464,6036,14083,0.12,186,2414,200,Delhi
26-11-2023,November,2023,Sneakers,Nike,9,12,8631,0.15,1295,15535,88033,0.12,1036,12428,153,Mumbai
26-11-2023,November,2023,Flats,Nike,8,20,10090,0.15,1514,30271,171534,0.12,1211,24217,113,Pune
26-11-2023,November,2023,Sneakers,Bata,7,21,3594,0.3,1078,22642,52831,0.12,431,9057,76,Pune
26-11-2023,November,2023,Flats,Nike,9,23,11745,0.15,1762,40520,229614,0.12,1409,32416,93,Delhi
26-11-2023,November,2023,Flats,Paragon,9,25,2974,0.4,1190,29741,44612,0.12,357,8922,183,Delhi
26-11-2023,November,2023,Sandals,Paragon,10,22,1732,0.4,693,15238,22858,0.12,208,4572,65,Delhi
26-11-2023,November,2023,Sandals,Adidas,9,34,3540,0.15,531,18053,102299,0.12,425,14442,124,Pune
26-11-2023,November,2023,Sandals,Adidas,8,47,5292,0.15,794,37311,211429,0.12,635,29849,123,Pune
26-11-2023,November,2023,Sandals,Puma,9,17,5388,0.2,1078,18319,73276,0.12,647,10992,177,Delhi
26-11-2023,November,2023,Sneakers,Nike,8,47,5294,0.15,794,37323,211494,0.12,635,29858,82,Delhi
26-11-2023,November,2023,Flats,Adidas,10,47,2960,0.15,444,20867,118245,0.12,355,16693,113,Pune
27-11-2023,November,2023,Flats,Nike,7,25,11939,0.15,1791,44770,253694,0.12,1433,35816,68,Mumbai
27-11-2023,November,2023,Flats,Bata,7,23,2106,0.3,632,14533,33910,0.12,253,5813,197,Delhi
27-11-2023,November,2023,Sneakers,Paragon,7,17,2575,0.4,1030,17509,26264,0.12,309,5253,155,Delhi
27-11-2023,November,2023,Sneakers,Bata,7,38,1578,0.3,473,17984,41962,0.12,189,7193,81,Mumbai
27-11-2023,November,2023,Heels,Bata,8,36,2515,0.3,754,27161,63375,0.12,302,10864,120,Pune
28-11-2023,November,2023,Flats,Adidas,10,19,3654,0.15,548,10415,59016,0.12,439,8332,98,Mumbai
28-11-2023,November,2023,Heels,Paragon,10,25,1725,0.4,690,17248,25872,0.12,207,5174,161,Delhi
28-11-2023,November,2023,Sneakers,Sketchers,6,37,3586,0.25,897,33172,99515,0.12,430,15922,65,Delhi
28-11-2023,November,2023,Flats,Bata,9,28,1815,0.3,545,15249,35581,0.12,218,6100,123,Delhi
28-11-2023,November,2023,Sneakers,Reebok,8,21,4557,0.2,911,19139,76556,0.12,547,11483,171,Delhi
28-11-2023,November,2023,Flats,Metro,9,14,3346,0.3,1004,14053,32790,0.12,402,5621,127,Mumbai
28-11-2023,November,2023,Flats,Puma,8,22,5286,0.2,1057,23260,93040,0.12,634,13956,172,Delhi
28-11-2023,November,2023,Sandals,Sketchers,7,40,2493,0.25,623,24926,74776,0.12,299,11964,54,Delhi
29-11-2023,November,2023,Flats,Liberty,8,24,2966,0.4,1186,28476,42714,0.12,356,8543,180,Pune
29-11-2023,November,2023,Flats,Adidas,7,27,7770,0.15,1165,31468,178320,0.12,932,25175,115,Pune
29-11-2023,November,2023,Flats,Nike,8,43,12594,0.15,1889,81228,460294,0.12,1511,64982,153,Mumbai
29-11-2023,November,2023,Sneakers,Nike,9,16,5895,0.15,884,14147,80168,0.12,707,11318,114,Mumbai
29-11-2023,November,2023,Flats,Puma,11,45,6207,0.2,1241,55865,223458,0.12,745,33519,185,Pune
30-11-2023,November,2023,Flats,Liberty,9,10,873,0.4,349,3491,5236,0.12,105,1047,133,Delhi
30-11-2023,November,2023,Flats,Paragon,11,45,1549,0.4,620,27888,41832,0.12,186,8366,50,Mumbai
30-11-2023,November,2023,Sandals,Adidas,7,16,7861,0.15,1179,18866,106909,0.12,943,15093,158,Mumbai
30-11-2023,November,2023,Sandals,Paragon,8,47,999,0.4,399,18775,28162,0.12,120,5632,194,Mumbai
30-11-2023,November,2023,Flats,Bata,7,34,2887,0.3,866,29452,68720,0.12,346,11781,112,Delhi
01-12-2023,December,2023,Sneakers,Bata,8,40,4036,0.3,1211,48428,113000,0.12,484,19372,135,Pune
01-12-2023,December,2023,Sandals,Puma,8,45,1590,0.2,318,14313,57254,0.12,191,8588,76,Delhi
01-12-2023,December,2023,Flats,Adidas,7,36,8932,0.15,1340,48235,273332,0.12,1072,38588,169,Delhi
01-12-2023,December,2023,Sandals,Paragon,10,14,757,0.4,303,4237,6355,0.12,91,1271,162,Pune
01-12-2023,December,2023,Flats,Adidas,7,23,3748,0.15,562,12930,73269,0.12,450,10344,59,Delhi
01-12-2023,December,2023,Sandals,Nike,9,36,4443,0.15,666,23994,135966,0.12,533,19195,200,Delhi
01-12-2023,December,2023,Sandals,Adidas,6,31,9389,0.15,1408,43657,247388,0.12,1127,34925,80,Pune
01-12-2023,December,2023,Sneakers,Sketchers,9,44,4859,0.25,1215,53448,160343,0.12,583,25655,111,Mumbai
01-12-2023,December,2023,Sneakers,Liberty,10,27,1853,0.4,741,20009,30013,0.12,222,6003,51,Pune
02-12-2023,December,2023,Heels,Adidas,8,31,2801,0.15,420,13023,73800,0.12,336,10419,199,Pune
02-12-2023,December,2023,Boots,Paragon,8,10,1568,0.4,627,6271,9407,0.12,188,1881,141,Mumbai
02-12-2023,December,2023,Flats,Bata,9,20,1108,0.3,332,6646,15506,0.12,133,2658,196,Delhi
02-12-2023,December,2023,Sneakers,Paragon,8,22,930,0.4,372,8186,12278,0.12,112,2456,109,Delhi
02-12-2023,December,2023,Flats,Nike,10,21,5350,0.15,803,16853,95502,0.12,642,13483,100,Delhi
02-12-2023,December,2023,Sneakers,Reebok,8,13,5970,0.2,1194,15522,62088,0.12,716,9313,84,Delhi
02-12-2023,December,2023,Sneakers,Nike,10,23,7400,0.15,1110,25529,144664,0.12,888,20423,126,Mumbai
02-12-2023,December,2023,Heels,Paragon,8,19,2220,0.4,888,16870,25306,0.12,266,5061,171,Delhi
02-12-2023,December,2023,Sandals,Nike,7,33,3422,0.15,513,16937,95975,0.12,411,13549,157,Delhi
02-12-2023,December,2023,Sneakers,Nike,11,20,5541,0.15,831,16624,94204,0.12,665,13299,156,Delhi
02-12-2023,December,2023,Sneakers,Bata,7,20,2065,0.3,619,12387,28904,0.12,248,4955,192,Pune
03-12-2023,December,2023,Flats,Paragon,9,31,2716,0.4,1086,33678,50517,0.12,326,10104,186,Delhi
03-12-2023,December,2023,Flats,Paragon,7,38,1562,0.4,625,23746,35619,0.12,187,7124,163,Pune
03-12-2023,December,2023,Sandals,Bata,8,48,1857,0.3,557,26735,62381,0.12,223,10694,55,Mumbai
03-12-2023,December,2023,Boots,Bata,8,34,4090,0.3,1227,41720,97347,0.12,491,16688,73,Haryana
03-12-2023,December,2023,Heels,Paragon,7,18,2752,0.4,1101,19815,29722,0.12,330,5944,186,Delhi
03-12-2023,December,2023,Heels,Nike,9,40,7735,0.15,1160,46412,263000,0.12,928,37129,198,Pune
03-12-2023,December,2023,Flats,Paragon,7,13,1795,0.4,718,9333,14000,0.12,215,2800,109,Pune
03-12-2023,December,2023,Flats,Adidas,7,13,6067,0.15,910,11831,67044,0.12,728,9465,189,Pune
03-12-2023,December,2023,Sneakers,Puma,9,45,1960,0.2,392,17636,70546,0.12,235,10582,187,Pune
03-12-2023,December,2023,Sneakers,Sketchers,8,31,3970,0.25,993,30768,92304,0.12,476,14769,61,Delhi
03-12-2023,December,2023,Sandals,Liberty,7,18,2507,0.4,1003,18052,27078,0.12,301,5415,72,Delhi
03-12-2023,December,2023,Flats,Adidas,9,38,2571,0.15,386,14657,83059,0.12,309,11726,189,Mumbai
03-12-2023,December,2023,Sneakers,Paragon,11,30,1652,0.4,661,19827,29740,0.12,198,5948,120,Pune
03-12-2023,December,2023,Heels,Bata,6,12,4062,0.3,1219,14623,34120,0.12,487,5849,56,Mumbai
04-12-2023,December,2023,Heels,Paragon,6,15,1306,0.4,522,7838,11756,0.12,157,2351,199,Mumbai
04-12-2023,December,2023,Sneakers,Nike,10,22,8769,0.15,1315,28939,163987,0.12,1052,23151,162,Delhi
04-12-2023,December,2023,Flats,Paragon,10,33,643,0.4,257,8489,12734,0.12,77,2547,56,Pune
04-12-2023,December,2023,Flats,Adidas,8,30,5032,0.15,755,22646,128325,0.12,604,18116,179,Delhi
05-12-2023,December,2023,Sandals,Metro,8,26,1637,0.3,491,12769,29795,0.12,196,5108,87,Pune
05-12-2023,December,2023,Flats,Paragon,9,44,1692,0.4,677,29778,44667,0.12,203,8933,183,Haryana
05-12-2023,December,2023,Flats,Nike,7,21,12892,0.15,1934,40611,230127,0.12,1547,32488,178,Mumbai
05-12-2023,December,2023,Flats,Nike,8,34,8626,0.15,1294,43995,249306,0.12,1035,35196,161,Pune
05-12-2023,December,2023,Sandals,Nike,6,48,3586,0.15,538,25821,146318,0.12,430,20657,9,Pune
05-12-2023,December,2023,Boots,Bata,8,50,2366,0.3,710,35490,82808,0.12,284,14196,182,Mumbai
05-12-2023,December,2023,Sandals,Woodland,7,35,4266,0.2,853,29864,119457,0.12,512,17919,110,Delhi
05-12-2023,December,2023,Sandals,Adidas,8,42,3823,0.15,573,24083,136473,0.12,459,19267,144,Mumbai
05-12-2023,December,2023,Flats,Nike,8,29,12859,0.15,1929,55936,316973,0.12,1543,44749,146,Pune
06-12-2023,December,2023,Flats,Paragon,6,50,1674,0.4,670,33488,50232,0.12,201,10046,103,Haryana
06-12-2023,December,2023,Boots,Bata,9,49,3233,0.3,970,47526,110893,0.12,388,19011,140,Pune
06-12-2023,December,2023,Flats,Nike,11,49,12343,0.15,1852,90724,514101,0.12,1481,72579,97,Pune
06-12-2023,December,2023,Sneakers,Nike,6,27,12624,0.15,1894,51127,289719,0.12,1515,40901,150,Delhi
07-12-2023,December,2023,Heels,Woodland,7,45,7491,0.2,1498,67423,269691,0.12,899,40454,51,Mumbai
07-12-2023,December,2023,Sandals,Paragon,10,26,2905,0.4,1162,30216,45324,0.12,349,9065,95,Pune
07-12-2023,December,2023,Flats,Liberty,9,25,1789,0.4,716,17892,26838,0.12,215,5368,98,Mumbai
07-12-2023,December,2023,Flats,Paragon,6,35,1170,0.4,468,16373,24560,0.12,140,4912,66,Delhi
07-12-2023,December,2023,Sneakers,Paragon,8,49,2195,0.4,878,43017,64526,0.12,263,12905,93,Mumbai
07-12-2023,December,2023,Flats,Paragon,10,29,1519,0.4,608,17622,26432,0.12,182,5286,55,Delhi
08-12-2023,December,2023,Sandals,Metro,10,18,2473,0.3,742,13354,31160,0.12,297,5342,185,Mumbai
08-12-2023,December,2023,Sandals,Adidas,7,29,9686,0.15,1453,42135,238765,0.12,1162,33708,71,Delhi
08-12-2023,December,2023,Sandals,Nike,8,28,14345,0.15,2152,60251,341421,0.12,1721,48201,149,Pune
08-12-2023,December,2023,Sneakers,Bata,11,33,4031,0.3,1209,39903,93108,0.12,484,15961,97,Delhi
08-12-2023,December,2023,Sandals,Puma,10,33,3370,0.2,674,22239,88958,0.12,404,13344,97,Pune
08-12-2023,December,2023,Sandals,Adidas,10,11,7349,0.15,1102,12126,68716,0.12,882,9701,146,Haryana
08-12-2023,December,2023,Sandals,Bata,8,28,3052,0.3,916,25636,59818,0.12,366,10254,179,Pune
08-12-2023,December,2023,Sneakers,Metro,7,16,2473,0.3,742,11873,27703,0.12,297,4749,178,Pune
09-12-2023,December,2023,Sneakers,Sketchers,8,18,3596,0.25,899,16180,48540,0.12,431,7766,65,Mumbai
09-12-2023,December,2023,Flats,Paragon,8,12,1224,0.4,490,5876,8814,0.12,147,1763,64,Pune
09-12-2023,December,2023,Heels,Reebok,7,23,7499,0.2,1500,34495,137980,0.12,900,20697,140,Delhi
09-12-2023,December,2023,Boots,Woodland,8,47,3890,0.2,778,36570,146280,0.12,467,21942,81,Mumbai
09-12-2023,December,2023,Sandals,Paragon,7,19,2515,0.4,1006,19113,28669,0.12,302,5734,74,Delhi
09-12-2023,December,2023,Flats,Paragon,8,43,1666,0.4,666,28657,42986,0.12,200,8597,189,Delhi
09-12-2023,December,2023,Sneakers,Paragon,7,25,1983,0.4,793,19833,29749,0.12,238,5950,100,Pune
09-12-2023,December,2023,Sandals,Adidas,7,35,7152,0.15,1073,37549,212779,0.12,858,30039,60,Delhi
09-12-2023,December,2023,Sandals,Nike,10,14,14475,0.15,2171,30397,172247,0.12,1737,24317,179,Mumbai
09-12-2023,December,2023,Sandals,Metro,8,34,1381,0.3,414,14089,32873,0.12,166,5636,154,Pune
09-12-2023,December,2023,Flats,Paragon,10,43,2730,0.4,1092,46948,70423,0.12,328,14085,97,Delhi
09-12-2023,December,2023,Boots,Nike,6,47,4281,0.15,642,30181,171024,0.12,514,24144,156,Mumbai
10-12-2023,December,2023,Flats,Adidas,9,43,9395,0.15,1409,60595,343373,0.12,1127,48476,146,Delhi
10-12-2023,December,2023,Sandals,Liberty,10,41,1160,0.4,464,19019,28529,0.12,139,5706,80,Mumbai
10-12-2023,December,2023,Flats,Bata,6,49,3720,0.3,1116,54691,127613,0.12,446,21877,144,Mumbai
10-12-2023,December,2023,Flats,Bata,7,13,1305,0.3,392,5090,11876,0.12,157,2036,68,Pune
10-12-2023,December,2023,Flats,Nike,9,50,12262,0.15,1839,91968,521152,0.12,1471,73574,77,Mumbai
10-12-2023,December,2023,Flats,Reebok,7,24,4382,0.2,876,21034,84135,0.12,526,12620,137,Haryana
10-12-2023,December,2023,Heels,Nike,9,18,12078,0.15,1812,32611,184797,0.12,1449,26089,99,Haryana
10-12-2023,December,2023,Sneakers,Paragon,7,23,2016,0.4,807,18551,27827,0.12,242,5565,87,Pune
10-12-2023,December,2023,Sneakers,Puma,8,27,3344,0.2,669,18055,72221,0.12,401,10833,69,Haryana
10-12-2023,December,2023,Sneakers,Sketchers,6,28,2085,0.25,521,14597,43790,0.12,250,7006,154,Pune
10-12-2023,December,2023,Flats,Nike,8,50,3255,0.15,488,24413,138340,0.12,391,19530,110,Mumbai
10-12-2023,December,2023,Sandals,Bata,8,37,4865,0.3,1460,54003,126007,0.12,584,21601,61,Mumbai
