Date,Product,Brand,Size,Quantity Sold,Unit Price (₹),Margin (%),Profit (₹),Net Profit (₹),Total Revenue (₹),Tax (GST % ),Tax Amount (₹),Net Tax (₹),Dealer,Stock Availability,Dealer Location
28-10-2023,Sandals,Paragon,8,42,1471.05,40%,588.42,24713.64,37070.46,12%,176.53,7414.26,Dealer_2,115,Delhi
28-10-2023,Sandals,Adidas,8,26,5141.06,15%,771.16,20050.16,113617.4,12%,616.93,16040.18,Dealer_6,123,Pune
29-10-2023,Sneakers,Bata,9,42,4080.07,30%,1224.02,51408.84,119954.1,12%,489.61,20563.62,Dealer_2,97,Delhi
29-10-2023,Sneakers,Nike,8,16,11913.76,15%,1787.06,28592.96,162027.2,12%,1429.65,22874.4,Dealer_2,101,Delhi
29-10-2023,Flats,Paragon,10,29,2582.32,40%,1032.93,29954.97,44932.31,12%,309.88,8986.52,Dealer_6,104,Pune
29-10-2023,Flats,Reebok,8,39,2326.21,20%,465.24,18144.36,72577.83,12%,279.15,10886.85,Dealer_6,108,Pune
29-10-2023,Flats,Sketchers,7,42,1607.16,25%,401.79,16875.18,50625.54,12%,192.86,8100.12,Dealer_1,105,Delhi
29-10-2023,Heels,Adidas,8,23,5996.74,15%,899.51,20688.73,117236.29,12%,719.61,16551.03,Dealer_7,149,Mumbai
29-10-2023,Flats,Bata,8,35,3407.25,30%,1022.18,35776.3,83477.45,12%,408.87,14310.45,Dealer_2,175,Delhi
29-10-2023,Sandals,Paragon,9,28,2487.51,40%,995,27860,41790.28,12%,298.5,8358,Dealer_6,113,Pune
29-10-2023,Sneakers,Paragon,7,10,2631.7,40%,1052.68,10526.8,15790.2,12%,315.8,3158,Dealer_6,62,Pune
29-10-2023,Heels,Nike,8,10,6641.36,15%,996.2,9962,56451.6,12%,796.96,7969.6,Dealer_3,195,Mumbai
29-10-2023,Sneakers,Nike,6,33,5583.7,15%,837.56,27639.48,156622.62,12%,670.04,22111.32,Dealer_2,158,Delhi
29-10-2023,Flats,Bata,6,27,2669.95,30%,800.99,21626.73,50461.92,12%,320.39,8650.53,Dealer_1,126,Delhi
29-10-2023,Flats,Nike,7,29,4702.06,15%,705.31,20453.99,115905.75,12%,564.25,16363.25,Dealer_4,102,Haryana
30-10-2023,Flats,Paragon,10,11,2700.73,40%,1080.29,11883.19,17824.84,12%,324.09,3564.99,Dealer_4,94,Haryana
30-10-2023,Sneakers,Nike,6,25,8462.93,15%,1269.44,31736,179837.25,12%,1015.55,25388.75,Dealer_6,8,Pune
30-10-2023,Sandals,Sketchers,6,46,3658.76,25%,914.69,42075.74,126227.22,12%,439.05,20196.3,Dealer_7,89,Mumbai
30-10-2023,Boots,Nike,8,34,3358.78,15%,503.82,17129.88,97068.64,12%,403.05,13703.7,Dealer_4,160,Haryana
31-10-2023,Sandals,Adidas,6,46,9179.26,15%,1376.89,63336.94,358909.02,12%,1101.51,50669.46,Dealer_6,66,Pune
31-10-2023,Flats,Sketchers,10,28,4734.92,25%,1183.73,33144.44,99433.32,12%,568.19,15909.32,Dealer_2,118,Delhi
31-10-2023,Sneakers,Paragon,8,22,1087.05,40%,434.82,9566.04,14349.06,12%,130.45,2869.9,Dealer_4,50,Haryana
31-10-2023,Flats,Nike,9,37,9707.33,15%,1456.1,53875.7,305295.51,12%,1164.88,43100.56,Dealer_7,175,Mumbai
31-10-2023,Flats,Puma,10,13,3075.84,20%,615.17,7997.21,31988.71,12%,369.1,4798.3,Dealer_1,144,Delhi
31-10-2023,Sandals,Liberty,9,20,1433.17,40%,573.27,11465.4,17198,12%,171.98,3439.6,Dealer_3,191,Mumbai
31-10-2023,Flats,Adidas,8,50,4774.3,15%,716.14,35807,202908,12%,572.92,28646,Dealer_2,198,Delhi
31-10-2023,Sandals,Bata,8,32,4069.25,30%,1220.78,39064.96,91151.04,12%,488.31,15625.92,Dealer_2,176,Delhi
01-11-2023,Sandals,Bata,8,15,3408.61,30%,1022.58,15338.7,35790.45,12%,409.03,6135.45,Dealer_2,135,Delhi
01-11-2023,Sandals,Paragon,8,38,2384.26,40%,953.7,36240.6,54361.28,12%,286.11,10872.18,Dealer_6,92,Pune
01-11-2023,Sneakers,Bata,9,50,1580.2,30%,474.06,23703,55307,12%,189.62,9481,Dealer_3,188,Mumbai
01-11-2023,Flats,Paragon,7,46,848.8,40%,339.52,15617.92,23426.88,12%,101.86,4685.56,Dealer_2,151,Delhi
01-11-2023,Sneakers,Bata,7,42,3175.99,30%,952.8,40017.6,93373.98,12%,381.12,16007.04,Dealer_6,76,Pune
01-11-2023,Flats,Nike,8,45,10975.64,15%,1646.35,74085.75,419818.05,12%,1317.08,59268.6,Dealer_2,108,Delhi
01-11-2023,Flats,Paragon,8,41,792.3,40%,316.92,12993.72,19490.58,12%,95.08,3898.28,Dealer_7,145,Mumbai
01-11-2023,Flats,Bata,9,35,1876.29,30%,562.89,19701.15,45969,12%,225.15,7880.25,Dealer_3,154,Mumbai
02-11-2023,Boots,Paragon,10,39,889.25,40%,355.7,13872.3,20808.45,12%,106.71,4161.69,Dealer_7,98,Mumbai
02-11-2023,Flats,Nike,9,16,8942.43,15%,1341.36,21461.76,121617.12,12%,1073.09,17169.44,Dealer_1,128,Delhi
02-11-2023,Boots,Metro,8,29,4300.93,30%,1290.28,37418.12,87308.85,12%,516.11,14967.19,Dealer_6,74,Pune
02-11-2023,Heels,Adidas,6,11,2248.78,15%,337.32,3710.52,21026.06,12%,269.85,2968.35,Dealer_2,103,Delhi
03-11-2023,Heels,Metro,10,14,1268.09,30%,380.43,5326.02,12427.24,12%,152.17,2130.38,Dealer_4,80,Haryana
03-11-2023,Sandals,Bata,10,35,1042.27,30%,312.68,10943.8,25535.65,12%,125.07,4377.45,Dealer_6,126,Pune
03-11-2023,Sandals,Bata,8,23,2215.15,30%,664.55,15284.65,35663.8,12%,265.82,6113.86,Dealer_6,200,Pune
03-11-2023,Sandals,Paragon,9,47,604.69,40%,241.88,11368.36,17052.07,12%,72.56,3410.32,Dealer_4,58,Haryana
03-11-2023,Sandals,Bata,8,11,2023.13,30%,606.94,6676.34,15578.09,12%,242.78,2670.58,Dealer_4,148,Haryana
03-11-2023,Flats,Paragon,11,16,1556.75,40%,622.7,9963.2,14944.8,12%,186.81,2988.96,Dealer_6,139,Pune
03-11-2023,Flats,Liberty,6,34,596.68,40%,238.67,8114.78,12172.34,12%,71.6,2434.4,Dealer_4,72,Haryana
03-11-2023,Sandals,Sketchers,9,15,1873.34,25%,468.34,7025.1,21075,12%,224.8,3372,Dealer_7,74,Mumbai
04-11-2023,Sandals,Paragon,8,25,2009.02,40%,803.61,20090.25,30135.25,12%,241.08,6027,Dealer_4,58,Haryana
04-11-2023,Sandals,Reebok,9,38,3299.33,20%,659.87,25075.06,100299.48,12%,395.92,15044.96,Dealer_5,74,Haryana
04-11-2023,Sneakers,Paragon,7,47,2656.79,40%,1062.72,49947.84,74921.29,12%,318.81,14984.07,Dealer_7,57,Mumbai
04-11-2023,Flats,Bata,6,42,1724.93,30%,517.48,21734.16,50712.9,12%,206.99,8693.58,Dealer_2,194,Delhi
04-11-2023,Sandals,Paragon,10,13,1133.01,40%,453.2,5891.6,8837.53,12%,135.96,1767.48,Dealer_2,182,Delhi
04-11-2023,Sandals,Adidas,8,28,8828.44,15%,1324.27,37079.56,210116.76,12%,1059.41,29663.48,Dealer_1,124,Delhi
04-11-2023,Flats,Bata,8,17,3747.23,30%,1124.17,19110.89,44592.02,12%,449.67,7644.39,Dealer_1,100,Delhi
04-11-2023,Sandals,Liberty,7,10,1468.26,40%,587.3,5873,8809.6,12%,176.19,1761.9,Dealer_7,95,Mumbai
04-11-2023,Flats,Bata,6,29,1730.71,30%,519.21,15057.09,35133.5,12%,207.69,6023.01,Dealer_3,199,Mumbai
04-11-2023,Heels,Liberty,7,38,2521.05,40%,1008.42,38319.96,57479.94,12%,302.53,11496.14,Dealer_2,75,Delhi
04-11-2023,Sneakers,Adidas,7,48,6502.17,15%,975.33,46815.84,265288.32,12%,780.26,37452.48,Dealer_4,177,Haryana
05-11-2023,Flats,Paragon,8,11,2271.02,40%,908.41,9992.51,14988.71,12%,272.52,2997.72,Dealer_7,144,Mumbai
05-11-2023,Flats,Paragon,7,36,1684.15,40%,673.66,24251.76,36377.64,12%,202.1,7275.6,Dealer_2,161,Delhi
05-11-2023,Flats,Paragon,8,14,662.94,40%,265.18,3712.52,5568.64,12%,79.55,1113.7,Dealer_2,141,Delhi
05-11-2023,Sandals,Bata,9,25,4626.46,30%,1387.94,34698.5,80963,12%,555.18,13879.5,Dealer_2,80,Delhi
05-11-2023,Sneakers,Adidas,6,46,3494.33,15%,524.15,24110.9,136628.28,12%,419.32,19288.72,Dealer_2,164,Delhi
05-11-2023,Flats,Paragon,8,45,1157.52,40%,463.01,20835.45,31252.95,12%,138.9,6250.5,Dealer_1,97,Delhi
05-11-2023,Flats,Bata,7,45,1159.02,30%,347.71,15646.95,36508.95,12%,139.08,6258.6,Dealer_2,87,Delhi
05-11-2023,Sandals,Adidas,10,35,2089.55,15%,313.43,10970.05,62164.2,12%,250.75,8776.25,Dealer_1,180,Delhi
05-11-2023,Flats,Nike,7,43,10990.93,15%,1648.64,70891.52,401718.47,12%,1318.91,56713.13,Dealer_6,185,Pune
05-11-2023,Sneakers,Reebok,7,30,7524.39,20%,1504.88,45146.4,180585.3,12%,902.93,27087.9,Dealer_4,104,Haryana
05-11-2023,Boots,Paragon,9,40,1696.84,40%,678.74,27149.6,40724,12%,203.62,8144.8,Dealer_2,94,Delhi
05-11-2023,Sandals,Paragon,10,50,1853.51,40%,741.4,37070,55605.5,12%,222.42,11121,Dealer_1,87,Delhi
05-11-2023,Flats,Adidas,9,19,8889.48,15%,1333.42,25334.98,143565.14,12%,1066.74,20268.06,Dealer_1,172,Delhi
06-11-2023,Sneakers,Paragon,7,25,2067.35,40%,826.94,20673.5,31010.25,12%,248.08,6202,Dealer_5,142,Haryana
06-11-2023,Boots,Sketchers,8,13,4885.67,25%,1221.42,15878.46,47635.25,12%,586.28,7621.64,Dealer_1,132,Delhi
06-11-2023,Flats,Bata,6,22,3686.62,30%,1105.99,24331.78,56773.86,12%,442.39,9732.58,Dealer_3,150,Mumbai
06-11-2023,Sandals,Paragon,7,18,1698.41,40%,679.36,12228.48,18342.9,12%,203.81,3668.58,Dealer_6,154,Pune
06-11-2023,Flats,Metro,10,20,1965.36,30%,589.61,11792.2,27515,12%,235.84,4716.8,Dealer_6,123,Pune
06-11-2023,Sandals,Metro,6,37,3399.29,30%,1019.79,37732.23,88041.5,12%,407.91,15092.67,Dealer_5,66,Haryana
06-11-2023,Flats,Nike,10,19,12275.02,15%,1841.25,34983.75,198241.63,12%,1473,27987,Dealer_1,144,Delhi
06-11-2023,Sandals,Bata,8,39,3600.67,30%,1080.2,42127.8,98298.33,12%,432.08,16851.12,Dealer_3,127,Mumbai
07-11-2023,Flats,Bata,8,40,3045.76,30%,913.73,36549.2,85281.2,12%,365.49,14619.6,Dealer_3,200,Mumbai
07-11-2023,Flats,Paragon,10,48,1998.35,40%,799.34,38368.32,57552.48,12%,239.8,11510.4,Dealer_6,85,Pune
07-11-2023,Sandals,Bata,6,41,4900.91,30%,1470.27,60281.07,140656.24,12%,588.11,24112.51,Dealer_6,182,Pune
07-11-2023,Flats,Paragon,6,26,2072.8,40%,829.12,21557.12,32335.68,12%,248.74,6467.24,Dealer_2,123,Delhi
07-11-2023,Flats,Woodland,7,30,7560.92,20%,1512.18,45365.4,181462.2,12%,907.31,27219.3,Dealer_3,111,Mumbai
07-11-2023,Flats,Adidas,8,29,3534.77,15%,530.22,15376.38,87131.95,12%,424.17,12300.93,Dealer_3,182,Mumbai
07-11-2023,Flats,Bata,8,26,3391.04,30%,1017.31,26450.06,61716.98,12%,406.92,10579.92,Dealer_6,98,Pune
07-11-2023,Flats,Paragon,7,28,974.92,40%,389.97,10919.16,16378.6,12%,116.99,3275.72,Dealer_6,142,Pune
07-11-2023,Flats,Paragon,9,30,1011.16,40%,404.46,12133.8,18201,12%,121.34,3640.2,Dealer_4,198,Haryana
08-11-2023,Sneakers,Nike,10,28,10663.14,15%,1599.47,44785.16,253782.76,12%,1279.58,35828.24,Dealer_2,136,Delhi
08-11-2023,Sneakers,Paragon,9,33,1114.08,40%,445.63,14705.79,22058.85,12%,133.69,4411.77,Dealer_4,119,Haryana
08-11-2023,Flats,Bata,9,31,1585.36,30%,475.61,14743.91,34402.25,12%,190.24,5897.44,Dealer_6,68,Pune
08-11-2023,Sandals,Nike,8,45,14806.41,15%,2220.96,99943.2,566345.25,12%,1776.77,79954.65,Dealer_1,67,Delhi
08-11-2023,Boots,Sketchers,9,39,5706.38,25%,1426.6,55637.4,166911.42,12%,684.77,26706.03,Dealer_6,199,Pune
08-11-2023,Heels,Sketchers,9,46,3392.22,25%,848.05,39010.3,117031.82,12%,407.07,18725.22,Dealer_2,63,Delhi
08-11-2023,Sandals,Paragon,9,48,770.2,40%,308.08,14787.84,22181.76,12%,92.42,4436.16,Dealer_5,149,Haryana
08-11-2023,Sandals,Nike,7,21,4475,15%,671.25,14096.25,79878.75,12%,537,11277,Dealer_7,63,Mumbai
09-11-2023,Heels,Nike,8,16,9581.89,15%,1437.28,22996.48,130313.76,12%,1149.83,18397.28,Dealer_2,82,Delhi
09-11-2023,Flats,Nike,10,37,5458.71,15%,818.81,30295.97,171676.3,12%,655.05,24236.85,Dealer_6,195,Pune
09-11-2023,Sneakers,Nike,7,31,14722.04,15%,2208.31,68457.61,387925.63,12%,1766.64,54765.84,Dealer_7,120,Mumbai
09-11-2023,Sandals,Bata,7,24,1881.75,30%,564.53,13548.72,31613.28,12%,225.81,5419.44,Dealer_6,196,Pune
10-11-2023,Flats,Bata,7,19,1091.82,30%,327.55,6223.45,14521.13,12%,131.02,2489.38,Dealer_6,131,Pune
10-11-2023,Flats,Puma,7,34,2617.28,20%,523.46,17797.64,71189.88,12%,314.07,10678.38,Dealer_6,54,Pune
10-11-2023,Sneakers,Nike,9,49,14744.07,15%,2211.61,108368.89,614090.54,12%,1769.29,86695.21,Dealer_2,174,Delhi
10-11-2023,Sneakers,Nike,7,36,5651.68,15%,847.75,30519,172941.48,12%,678.2,24415.2,Dealer_4,92,Haryana
10-11-2023,Sneakers,Puma,8,16,1517.43,20%,303.49,4855.84,19423.04,12%,182.09,2913.44,Dealer_6,128,Pune
10-11-2023,Sandals,Paragon,9,34,1615.41,40%,646.16,21969.44,32954.5,12%,193.85,6590.9,Dealer_2,75,Delhi
10-11-2023,Heels,Nike,8,38,8310.33,15%,1246.55,47368.9,268423.64,12%,997.24,37895.12,Dealer_7,148,Mumbai
10-11-2023,Heels,Paragon,11,34,557.57,40%,223.03,7583.02,11374.36,12%,66.91,2274.94,Dealer_7,119,Mumbai
10-11-2023,Boots,Paragon,9,37,2473.97,40%,989.59,36614.83,54922.06,12%,296.88,10984.56,Dealer_6,137,Pune
11-11-2023,Sneakers,Liberty,9,49,1469.75,40%,587.9,28807.1,43210.65,12%,176.37,8642.13,Dealer_4,102,Haryana
11-11-2023,Sandals,Adidas,10,14,6807.63,15%,1021.14,14295.96,81010.86,12%,816.92,11436.88,Dealer_7,146,Mumbai
11-11-2023,Sneakers,Bata,7,23,2256.85,30%,677.06,15572.38,36335.17,12%,270.82,6228.86,Dealer_3,120,Mumbai
11-11-2023,Boots,Paragon,8,24,1448.61,40%,579.44,13906.56,20860.08,12%,173.83,4171.92,Dealer_4,56,Haryana
11-11-2023,Flats,Paragon,7,14,1630.61,40%,652.24,9131.36,13697.18,12%,195.67,2739.38,Dealer_1,149,Delhi
11-11-2023,Flats,Bata,8,34,1081.98,30%,324.59,11036.06,25751.26,12%,129.84,4414.56,Dealer_5,164,Haryana
11-11-2023,Sandals,Nike,8,26,7178.76,15%,1076.81,27997.06,158650.7,12%,861.45,22397.7,Dealer_2,143,Delhi
11-11-2023,Sandals,Liberty,7,20,1047.84,40%,419.14,8382.8,12574,12%,125.74,2514.8,Dealer_6,182,Pune
11-11-2023,Flats,Woodland,7,12,7874.97,20%,1574.99,18899.88,75599.76,12%,945,11340,Dealer_3,62,Mumbai
11-11-2023,Flats,Puma,6,20,2008.07,20%,401.61,8032.2,32129.2,12%,240.97,4819.4,Dealer_7,191,Mumbai
11-11-2023,Sneakers,Sketchers,6,43,5694.05,25%,1423.51,61210.93,183633.22,12%,683.29,29381.47,Dealer_4,88,Haryana
12-11-2023,Sneakers,Bata,8,21,1916.35,30%,574.9,12072.9,28170.45,12%,229.96,4829.16,Dealer_3,92,Mumbai
12-11-2023,Flats,Nike,7,15,10451.34,15%,1567.7,23515.5,133254.6,12%,1254.16,18812.4,Dealer_6,95,Pune
12-11-2023,Sandals,Paragon,9,37,2737.31,40%,1094.92,40512.04,60768.43,12%,328.48,12153.76,Dealer_2,54,Delhi
12-11-2023,Flats,Adidas,9,14,2539.06,15%,380.86,5332.04,30214.8,12%,304.69,4265.66,Dealer_2,118,Delhi
12-11-2023,Heels,Adidas,9,17,8232.47,15%,1234.87,20992.79,118959.2,12%,987.9,16794.3,Dealer_6,144,Pune
12-11-2023,Flats,Adidas,7,44,9457.2,15%,1418.58,62417.52,353699.28,12%,1134.86,49933.84,Dealer_2,52,Delhi
12-11-2023,Sandals,Adidas,11,27,6105.97,15%,915.9,24729.3,140131.89,12%,732.72,19783.44,Dealer_1,178,Delhi
12-11-2023,Flats,Nike,8,18,5004.02,15%,750.6,13510.8,76561.56,12%,600.48,10808.64,Dealer_4,89,Haryana
12-11-2023,Heels,Adidas,7,48,8674.24,15%,1301.14,62454.72,353908.8,12%,1040.91,49963.68,Dealer_6,121,Pune
12-11-2023,Sandals,Puma,8,21,5406.15,20%,1081.23,22705.83,90823.32,12%,648.74,13623.54,Dealer_7,113,Mumbai
12-11-2023,Sneakers,Paragon,9,12,667.69,40%,267.08,3204.96,4807.32,12%,80.12,961.44,Dealer_3,84,Mumbai
12-11-2023,Sneakers,Reebok,8,43,6793.03,20%,1358.61,58420.23,233680.06,12%,815.16,35051.88,Dealer_6,151,Pune
12-11-2023,Flats,Paragon,10,35,2721.98,40%,1088.79,38107.65,57161.65,12%,326.64,11432.4,Dealer_4,183,Haryana
13-11-2023,Flats,Paragon,9,35,2379.08,40%,951.63,33307.05,49960.75,12%,285.49,9992.15,Dealer_6,154,Pune
13-11-2023,Sneakers,Woodland,9,18,6829.03,20%,1365.81,24584.58,98337.96,12%,819.48,14750.64,Dealer_2,68,Delhi
13-11-2023,Flats,Bata,8,17,3417.58,30%,1025.27,17429.59,40669.27,12%,410.11,6971.87,Dealer_5,147,Haryana
13-11-2023,Sandals,Reebok,8,11,3887.27,20%,777.45,8551.95,34208.02,12%,466.47,5131.17,Dealer_2,54,Delhi
13-11-2023,Boots,Bata,11,50,4001.39,30%,1200.42,60021,140048.5,12%,480.17,24008.5,Dealer_4,85,Haryana
13-11-2023,Flats,Reebok,8,25,2853.89,20%,570.78,14269.5,57077.75,12%,342.47,8561.75,Dealer_2,162,Delhi
14-11-2023,Sandals,Bata,8,39,2486.27,30%,745.88,29089.32,67875.21,12%,298.35,11635.65,Dealer_2,168,Delhi
14-11-2023,Sneakers,Bata,6,25,4790.9,30%,1437.27,35931.75,83840.75,12%,574.91,14372.75,Dealer_6,75,Pune
14-11-2023,Sandals,Bata,6,32,2860.36,30%,858.11,27459.52,64072,12%,343.24,10983.68,Dealer_3,160,Mumbai
14-11-2023,Sneakers,Paragon,8,32,2552.74,40%,1021.1,32675.2,49012.48,12%,306.33,9802.56,Dealer_6,172,Pune
14-11-2023,Sneakers,Liberty,6,32,1328.63,40%,531.45,17006.4,25509.76,12%,159.44,5102.08,Dealer_3,179,Mumbai
14-11-2023,Sneakers,Nike,7,19,11932.05,15%,1789.81,34006.39,192702.56,12%,1431.85,27205.15,Dealer_6,119,Pune
14-11-2023,Sneakers,Nike,9,23,10568.09,15%,1585.21,36459.83,206606.24,12%,1268.17,29167.91,Dealer_3,56,Mumbai
14-11-2023,Sandals,Bata,8,49,2841.16,30%,852.35,41765.15,97451.69,12%,340.94,16706.06,Dealer_6,133,Pune
15-11-2023,Sandals,Nike,9,47,4479.57,15%,671.94,31581.18,178958.61,12%,537.55,25264.85,Dealer_4,174,Haryana
15-11-2023,Sandals,Metro,9,12,3665.28,30%,1099.58,13194.96,30788.4,12%,439.83,5277.96,Dealer_6,194,Pune
15-11-2023,Flats,Nike,7,34,6961.82,15%,1044.27,35505.18,201196.7,12%,835.42,28404.28,Dealer_7,162,Mumbai
15-11-2023,Flats,Paragon,10,27,859.88,40%,343.95,9286.65,13930.11,12%,103.19,2786.13,Dealer_7,100,Mumbai
15-11-2023,Sneakers,Paragon,8,27,1486,40%,594.4,16048.8,24073.2,12%,178.32,4814.64,Dealer_1,61,Delhi
15-11-2023,Sandals,Nike,7,22,8020.51,15%,1203.08,26467.76,149983.46,12%,962.46,21174.12,Dealer_2,156,Delhi
16-11-2023,Sandals,Paragon,9,26,2976.07,40%,1190.43,30951.18,46426.64,12%,357.13,9285.38,Dealer_2,50,Delhi
16-11-2023,Sneakers,Adidas,6,26,7817.9,15%,1172.69,30489.94,172775.46,12%,938.15,24391.9,Dealer_1,106,Delhi
16-11-2023,Sandals,Adidas,10,41,2913.9,15%,437.09,17920.69,101549.21,12%,349.67,14336.47,Dealer_6,167,Pune
16-11-2023,Flats,Bata,9,33,4402.38,30%,1320.71,43583.43,101695.11,12%,528.29,17433.57,Dealer_2,197,Delhi
16-11-2023,Flats,Paragon,10,31,2078.81,40%,831.52,25777.12,38665.99,12%,249.46,7733.26,Dealer_3,184,Mumbai
17-11-2023,Flats,Paragon,10,47,1800.12,40%,720.05,33842.35,50763.29,12%,216.01,10152.47,Dealer_2,112,Delhi
17-11-2023,Boots,Nike,8,40,6266.26,15%,939.94,37597.6,213052.8,12%,751.95,30078,Dealer_6,126,Pune
17-11-2023,Sandals,Paragon,8,13,2880.25,40%,1152.1,14977.3,22465.95,12%,345.63,4493.19,Dealer_3,115,Mumbai
17-11-2023,Sneakers,Adidas,9,24,8755.91,15%,1313.39,31521.36,178620.48,12%,1050.71,25217.04,Dealer_2,113,Delhi
17-11-2023,Sandals,Adidas,7,44,6046.75,15%,907.01,39908.44,226148.56,12%,725.61,31926.84,Dealer_5,152,Haryana
17-11-2023,Sandals,Paragon,8,29,702.82,40%,281.13,8152.77,12229.01,12%,84.34,2445.86,Dealer_2,173,Delhi
17-11-2023,Flats,Nike,11,30,14113.49,15%,2117.02,63510.6,359894.1,12%,1693.62,50808.6,Dealer_1,161,Delhi
17-11-2023,Sandals,Bata,7,36,2892.7,30%,867.81,31241.16,72896.04,12%,347.12,12496.32,Dealer_1,135,Delhi
18-11-2023,Sneakers,Reebok,7,41,7274.64,20%,1454.93,59652.13,238608.11,12%,872.96,35791.36,Dealer_4,151,Haryana
18-11-2023,Flats,Adidas,8,37,8795.6,15%,1319.34,48815.58,276621.62,12%,1055.47,39052.39,Dealer_3,112,Mumbai
18-11-2023,Flats,Adidas,8,20,6783.86,15%,1017.58,20351.6,115325.6,12%,814.06,16281.2,Dealer_6,146,Pune
18-11-2023,Heels,Nike,7,15,3987.72,15%,598.16,8972.4,50843.4,12%,478.53,7177.95,Dealer_7,52,Mumbai
18-11-2023,Sneakers,Paragon,8,41,2741.45,40%,1096.58,44959.78,67439.67,12%,328.97,13487.77,Dealer_7,88,Mumbai
18-11-2023,Sneakers,Nike,9,21,3392.22,15%,508.83,10685.43,60551.19,12%,407.07,8548.47,Dealer_3,143,Mumbai
18-11-2023,Flats,Paragon,10,32,2165.15,40%,866.06,27713.92,41570.88,12%,259.82,8314.24,Dealer_1,60,Delhi
18-11-2023,Sneakers,Reebok,8,16,2233.65,20%,446.73,7147.68,28590.72,12%,268.04,4288.64,Dealer_6,71,Pune
18-11-2023,Sneakers,Paragon,6,22,2473.86,40%,989.54,21769.88,32655.04,12%,296.86,6530.92,Dealer_3,175,Mumbai
18-11-2023,Sneakers,Sketchers,9,28,4269.46,25%,1067.36,29886.08,89658.8,12%,512.34,14345.52,Dealer_6,68,Pune
18-11-2023,Heels,Paragon,8,18,662.36,40%,264.94,4768.92,7153.56,12%,79.48,1430.64,Dealer_6,116,Pune
19-11-2023,Flats,Metro,10,42,1384.48,30%,415.34,17444.28,40703.88,12%,166.14,6977.88,Dealer_6,107,Pune
19-11-2023,Flats,Reebok,6,35,7112.94,20%,1422.59,49790.65,199162.25,12%,853.55,29874.25,Dealer_6,91,Pune
19-11-2023,Flats,Liberty,8,32,2879.26,40%,1151.7,36854.4,55281.92,12%,345.51,11056.32,Dealer_3,125,Mumbai
19-11-2023,Flats,Paragon,8,36,2517.41,40%,1006.96,36250.56,54376.2,12%,302.09,10875.24,Dealer_2,129,Delhi
19-11-2023,Flats,Bata,7,25,2845.15,30%,853.55,21338.75,49790,12%,341.42,8535.5,Dealer_7,89,Mumbai
19-11-2023,Sneakers,Nike,6,47,13501.7,15%,2025.26,95187.22,539392.68,12%,1620.2,76149.4,Dealer_2,77,Delhi
19-11-2023,Sandals,Adidas,7,14,4259.8,15%,638.97,8945.58,50691.62,12%,511.18,7156.52,Dealer_3,131,Mumbai
19-11-2023,Flats,Puma,10,40,3894.34,20%,778.87,31154.8,124618.8,12%,467.32,18692.8,Dealer_2,191,Delhi
19-11-2023,Flats,Paragon,8,23,2738.97,40%,1095.59,25198.57,37797.74,12%,328.68,7559.64,Dealer_6,58,Pune
19-11-2023,Sandals,Adidas,8,22,4760.69,15%,714.1,15710.2,89024.98,12%,571.28,12568.16,Dealer_1,58,Delhi
19-11-2023,Heels,Sketchers,8,21,5156.33,25%,1289.08,27070.68,81212.25,12%,618.76,12993.96,Dealer_4,151,Haryana
19-11-2023,Flats,Paragon,8,38,832.26,40%,332.9,12650.2,18975.68,12%,99.87,3795.06,Dealer_3,158,Mumbai
20-11-2023,Flats,Paragon,10,21,518.6,40%,207.44,4356.24,6534.36,12%,62.23,1306.83,Dealer_2,114,Delhi
20-11-2023,Sandals,Nike,9,31,4778.01,15%,716.7,22217.7,125900.61,12%,573.36,17774.16,Dealer_2,111,Delhi
20-11-2023,Flats,Paragon,9,27,2768.27,40%,1107.31,29897.37,44845.92,12%,332.19,8969.13,Dealer_7,96,Mumbai
20-11-2023,Sandals,Nike,11,10,10578.46,15%,1586.77,15867.7,89916.9,12%,1269.42,12694.2,Dealer_7,137,Mumbai
20-11-2023,Flats,Paragon,8,31,506.84,40%,202.74,6284.94,9427.1,12%,60.82,1885.42,Dealer_4,178,Haryana
20-11-2023,Boots,Adidas,7,31,7442.85,15%,1116.43,34609.33,196119.02,12%,893.14,27687.34,Dealer_7,179,Mumbai
21-11-2023,Flats,Bata,9,47,3449.86,30%,1034.96,48643.12,113500.3,12%,413.98,19457.06,Dealer_6,100,Pune
21-11-2023,Sandals,Metro,10,12,2819.81,30%,845.94,10151.28,23686.44,12%,338.38,4060.56,Dealer_7,190,Mumbai
21-11-2023,Sandals,Paragon,11,39,611.28,40%,244.51,9535.89,14304.03,12%,73.35,2860.65,Dealer_3,54,Mumbai
21-11-2023,Sandals,Paragon,10,14,1686.29,40%,674.52,9443.28,14164.78,12%,202.35,2832.9,Dealer_5,168,Haryana
21-11-2023,Flats,Paragon,7,30,2587.01,40%,1034.8,31044,46566.3,12%,310.44,9313.2,Dealer_2,165,Delhi
21-11-2023,Sandals,Reebok,10,12,6900.42,20%,1380.08,16560.96,66244.08,12%,828.05,9936.6,Dealer_6,198,Pune
21-11-2023,Sandals,Bata,8,10,3122.97,30%,936.89,9368.9,21860.8,12%,374.76,3747.6,Dealer_1,106,Delhi
21-11-2023,Heels,Bata,7,35,1009,30%,302.7,10594.5,24720.5,12%,121.08,4237.8,Dealer_1,69,Delhi
